,car_brand,carprice,kms_driven,fuel_type,city,year_of_manufacture
1349,Honda,785000.0,61123.0,Petrol,Noida,2016
1350,Volvo,2600000.0,82807.0,Diesel,Hyderabad,2016
1351,Hyundai,1875000.0,2293.0,Petrol,Ahmedabad,2021
1352,Renault,449000.0,28213.0,Petrol,Bangalore,2018
1353,Maruti,699000.0,15400.0,Petrol,Bangalore,2018
1354,BMW,1150000.0,38000.0,Diesel,Kolkata,2013
1355,Hyundai,491000.0,63148.0,Petrol,Bangalore,2015
1356,Mahindra,650000.0,91752.0,Diesel,Hyderabad,2016
1358,Maruti,495000.0,66784.0,Petrol,Thane,2015
1359,Hyundai,385000.0,73000.0,Petrol,Noida,2014
1360,Ford,3595000.0000000005,27000.0,Diesel,Bangalore,2019
1361,Maruti,330000.0,21857.0,Petrol,Pune,2018
1362,Maruti,200000.0,60506.0,Petrol,Hyderabad,2009
1363,Hyundai,499000.0,39598.0,eco_fuel,Mumbai,2020
1364,Maruti,499000.0,48196.0,Diesel,Kolkata,2016
1365,Hyundai,813000.0000000001,27433.0,Petrol,Kolkata,2016
1366,Honda,545000.0,60857.0,Petrol,Mumbai,2017
1367,Land,3299000.0,46328.0,Diesel,Kolkata,2017
1368,Mercedes-Benz,1650000.0,75000.0,Diesel,Faridabad,2015
1369,Hyundai,1200000.0,41197.0,Diesel,Thane,2019
1370,Volkswagen,550000.0,40000.0,Petrol,Ahmedabad,2017
1371,Datsun,325000.0,24921.0,Petrol,Thane,2016
1372,Toyota,803999.9999999999,14839.0,Petrol,Pune,2018
1373,Maruti,448000.00000000006,80306.0,Petrol,Pune,2017
1374,Honda,750000.0,49419.0,Petrol,Thane,2016
1375,Honda,650000.0,29206.0,Petrol,Ahmedabad,2017
1376,Hyundai,1445000.0,37499.0,Petrol,Mumbai,2019
1378,Mercedes-Benz,2900000.0,47000.0,Petrol,Ahmedabad,2014
1379,Ford,901000.0,15386.0,Petrol,Kolkata,2020
1380,Toyota,1435000.0,45530.0,Diesel,Bangalore,2015
1381,Hyundai,365000.0,57000.0,Petrol,Ahmedabad,2014
1382,Maruti,558000.0,89495.0,eco_fuel,Pune,2019
1383,Maruti,470000.0,51722.0,Petrol,Hyderabad,2016
1384,BMW,5750000.0,45700.0,Diesel,Ahmedabad,2020
1385,Honda,775000.0,46945.0,Diesel,Delhi,2018
1386,Ford,702000.0,27117.0,Diesel,Delhi,2017
1387,Jeep,1650000.0,63000.0,Petrol,Hyderabad,2017
1388,Mercedes-Benz,3250000.0,40378.0,Diesel,Bangalore,2018
1389,Maruti,790000.0,110399.0,Diesel,Hyderabad,2015
1390,Maruti,650000.0,45000.0,Diesel,Thane,2015
1391,Kia,1260000.0,40089.0,Diesel,Mumbai,2020
1392,Land,19500000.0,45000.0,Diesel,Ahmedabad,2018
1393,Volkswagen,730000.0,46354.0,Diesel,Hyderabad,2018
1394,Hyundai,409000.0,4441.0,Petrol,Kolkata,2019
1395,Maruti,615000.0,36146.0,Petrol,Mumbai,2017
1396,Hyundai,1161000.0,16768.0,Petrol,Pune,2020
1397,Honda,999000.0,21691.0,Petrol,Bangalore,2019
1398,Kia,1445000.0,67420.0,Diesel,Kolkata,2020
1399,Hyundai,499000.0,41999.0,Petrol,Bangalore,2013
1400,Maruti,675000.0,62000.0,Petrol,Ahmedabad,2018
1401,Tata,975000.0,3200.0,Petrol,Chennai,2021
1402,Maruti,387000.0,47747.0,eco_fuel,Pune,2014
1403,Hyundai,975000.0,14746.0,Petrol,Ahmedabad,2021
1404,Audi,1650000.0,78597.0,Diesel,Ahmedabad,2014
1405,Honda,409000.0,82075.0,Petrol,Pune,2013
1406,Honda,650000.0,45000.0,Petrol,Ambattur,2015
1408,Maruti,956000.0,19900.0,Petrol,Gurgaon,2020
1409,Honda,525000.0,36000.0,Petrol,Ahmedabad,2016
1410,Nissan,400000.0,57000.0,Petrol,Ambattur,2013
1412,Toyota,2299000.0,21396.0,Diesel,Bangalore,2019
1413,Tata,1550000.0,48400.0,eco_fuel,Bangalore,2020
1414,Hyundai,831000.0,7432.0,Petrol,Chennai,2020
1415,Maruti,375000.0,68695.0,eco_fuel,Mumbai,2014
1416,Renault,459999.99999999994,13150.0,Petrol,Ambattur,2021
1417,Hyundai,440000.00000000006,36000.0,Petrol,Kolkata,2017
1418,Skoda,620000.0,109335.0,Diesel,Hyderabad,2015
1419,Kia,1551000.0,10400.0,Petrol,Ahmedabad,2022
1420,Tata,849000.0,11178.0,Petrol,Bangalore,2021
1421,Maruti,235000.0,66000.0,Petrol,Noida,2012
1422,Honda,465000.00000000006,33046.0,Petrol,Mumbai,2016
1423,Hyundai,365000.0,64000.0,Petrol,Noida,2013
1424,Mahindra,1149000.0,20473.0,Diesel,Bangalore,2019
1425,Honda,775000.0,62000.0,Petrol,Ahmedabad,2015
1426,Maruti,500000.0,37228.0,eco_fuel,Pune,2021
1429,Audi,1513000.0,65000.0,Diesel,Ahmedabad,2015
1430,Ford,249000.00000000003,71000.0,Petrol,Thane,2014
1431,Maruti,800000.0,60161.0,Diesel,Thane,2019
1433,Tata,960000.0,37845.0,Diesel,Thane,2019
1434,Mahindra,425000.0,20338.0,Diesel,Ahmedabad,2017
1435,Skoda,1523000.0,38842.0,Petrol,Pune,2016
1436,Maruti,394000.0,76775.0,Petrol,Pune,2016
1437,Maruti,729000.0,39439.0,Petrol,Bangalore,2018
1438,Maruti,520000.0,81869.0,Petrol,Chennai,2017
1439,Ford,790000.0,56204.0,Diesel,Ahmedabad,2017
1440,Honda,775000.0,49889.0,Petrol,Mumbai,2018
1441,Maruti,475000.0,7942.0,Petrol,Thane,2021
1442,Jaguar,2300000.0,83358.0,Diesel,Hyderabad,2013
1443,Hyundai,493000.0,50307.0,Petrol,Kolkata,2016
1444,Audi,1798999.9999999998,21894.0,Diesel,Kolkata,2016
1445,Ford,490000.00000000006,52613.0,Diesel,Kolkata,2015
1446,Maruti,651000.0,59468.0,Petrol,Mumbai,2018
1447,Hyundai,360000.0,16205.0,Petrol,Pune,2015
1449,Maruti,730000.0,120000.0,Diesel,Hyderabad,2015
1450,Hyundai,1350000.0,33815.0,Petrol,Ahmedabad,2018
1451,Renault,999000.0,41591.0,Diesel,Bangalore,2017
1452,Renault,795000.0,82000.0,Diesel,Hyderabad,2018
1453,Maruti,345000.0,44288.0,Petrol,Delhi,2019
1454,Maruti,455000.0,7082.0,Petrol,Kolkata,2020
1455,Mahindra,928999.9999999999,36624.0,Diesel,Bangalore,2015
1456,Maruti,390000.0,51000.0,Petrol,Hyderabad,2014
1457,Ford,550000.0,24954.0,Petrol,Ahmedabad,2017
1458,Jeep,1224000.0,54441.0,Diesel,Pune,2017
1459,Maruti,199000.0,34579.0,Petrol,Pune,2012
1460,Maruti,615000.0,23000.0,eco_fuel,Thane,2020
1461,Hyundai,1350000.0,35000.0,Petrol,Mumbai,2018
1462,Mercedes-Benz,5200000.0,1700.0,Petrol,Pune,2021
1463,Volkswagen,515000.00000000006,30000.0,Diesel,Kolkata,2016
1464,Maruti,1063000.0,11140.0,Petrol,Pune,2020
1465,Tata,2349000.0,19075.0,Diesel,Bangalore,2021
1466,Mercedes-Benz,1789999.9999999998,114686.0,Diesel,Mumbai,2014
1467,Ford,650000.0,38603.0,Petrol,Hyderabad,2019
1468,Maruti,245000.00000000003,67860.0,Petrol,Thane,2010
1469,Maruti,336000.0,40510.0,Petrol,Delhi,2018
1471,Jaguar,2400000.0,21000.0,Petrol,Kolkata,2017
1472,Hyundai,329000.0,28104.0,Petrol,Bangalore,2014
1473,Mercedes-Benz,4900000.0,23400.0,Diesel,Pune,2020
1474,Hyundai,775000.0,32000.0,Petrol,Chennai,2019
1475,Hyundai,790000.0,58289.0,Petrol,Thane,2015
1476,Hyundai,1145000.0,11457.0,Petrol,Bangalore,2019
1477,Tata,1525000.0,5000.0,eco_fuel,Mumbai,2022
1478,Honda,650000.0,73699.0,Petrol,Chennai,2016
1479,Hyundai,525000.0,68766.0,Petrol,Mumbai,2015
1480,Honda,695000.0,30902.0,Petrol,Mumbai,2017
1481,Honda,735000.0,66684.0,Petrol,Mumbai,2015
1482,Toyota,985000.0,8134.0,Petrol,Thane,2021
1483,Hyundai,964000.0,24432.0,Petrol,Kolkata,2021
1484,Hyundai,286000.0,58734.0,Petrol,Pune,2011
1485,Hyundai,325000.0,15780.0,Petrol,Thane,2013
1486,Datsun,265000.0,44760.0,Petrol,Mumbai,2014
1487,Hyundai,1320000.0,17000.0,Petrol,Thane,2021
1488,Hyundai,969999.9999999999,117295.0,Diesel,Hyderabad,2015
1489,Hyundai,250000.0,62000.0,Petrol,Poonamallee,2014
1490,Hyundai,1175000.0,43300.0,Diesel,Ahmedabad,2019
1491,Honda,775000.0,15899.0,Petrol,Ahmedabad,2020
1492,Mahindra,2250000.0,76187.0,Diesel,Kolkata,2020
1493,Hyundai,521000.0,59194.0,Petrol,Mumbai,2015
1494,Kia,1667000.0000000002,13841.0,Petrol,Pune,2021
1495,Maruti,700000.0,11000.0,Petrol,Chennai,2019
1496,Hyundai,1225000.0,24128.0,Petrol,Thane,2018
1497,Volkswagen,814000.0,96710.0,Diesel,Pune,2017
1498,Mahindra,1625000.0,38500.0,Diesel,Hyderabad,2020
1499,Honda,625000.0,23798.0,Petrol,Ahmedabad,2017
1500,Tata,737000.0,5918.0,Petrol,Chennai,2021
1501,Hyundai,606000.0,5231.0,Petrol,Pune,2020
1502,Skoda,595000.0,78000.0,Diesel,Thane,2013
1503,Hyundai,1290000.0,60038.0,Petrol,Ahmedabad,2019
1504,Maruti,740000.0,48279.0,Petrol,Mumbai,2017
1505,Nissan,325000.0,56000.0,Petrol,Ahmedabad,2017
1506,Hyundai,509000.0,45907.0,Petrol,Bangalore,2017
1507,Hyundai,994999.9999999999,8566.0,Petrol,Thane,2021
1508,Skoda,1521000.0,97050.0,Diesel,Pune,2017
1509,Maruti,695000.0,50000.0,Petrol,Thane,2021
1510,Toyota,1200000.0,86000.0,Petrol,Ahmedabad,2018
1511,BMW,3275000.0,67337.0,Diesel,Bangalore,2018
1512,Ford,3125000.0,59000.0,Diesel,Faridabad,2019
1513,Land,5999000.0,45195.0,Diesel,Kolkata,2021
1514,Ford,2700000.0,71000.0,Diesel,Ahmedabad,2018
1515,Skoda,825000.0,123000.0,Diesel,Hyderabad,2017
1516,Maruti,607000.0,24695.0,Petrol,Delhi,2019
1517,Maruti,385000.0,62228.0,Petrol,Noida,2015
1518,Honda,650000.0,80000.0,Diesel,Hyderabad,2015
1519,Maruti,375000.0,22500.0,Petrol,Thane,2013
1520,Ford,330000.0,106587.0,Diesel,Hyderabad,2013
1521,Land,950000.0,75000.0,Diesel,Kolkata,2012
1522,Ford,2995000.0,28466.0,Diesel,Mumbai,2018
1523,Hyundai,1025000.0,87642.0,Diesel,Thane,2015
1524,Toyota,540000.0,65243.0,Diesel,Bangalore,2013
1525,Volkswagen,520000.0,90381.0,Petrol,Hyderabad,2015
1526,Honda,852999.9999999999,84439.0,Diesel,Chennai,2018
1527,Renault,484999.99999999994,20916.0,Petrol,Mumbai,2019
1528,Audi,7200000.0,20000.0,Petrol,Bangalore,2021
1529,Maruti,476000.0,70.0,Petrol,Delhi,2021
1530,Mahindra,2048999.9999999998,45350.0,Diesel,Bangalore,2020
1531,Toyota,2225000.0,36283.0,Diesel,Mumbai,2018
1532,Maruti,745000.0,26450.0,Petrol,Pune,2019
1533,Maruti,645000.0,62285.0,Petrol,Hyderabad,2013
1534,Mahindra,1795000.0,5438.0,Petrol,Bangalore,2021
1535,Toyota,1002000.0,88105.0,Petrol,Delhi,2016
1536,Honda,556000.0,78529.0,Petrol,Delhi,2015
1537,Honda,675000.0,33000.0,Petrol,Hyderabad,2018
1538,Audi,1750000.0,133000.0,Diesel,Ahmedabad,2015
1539,Maruti,749000.0,53197.0,Petrol,Bangalore,2017
1540,Maruti,775000.0,15629.0,Diesel,Mumbai,2017
1541,Volkswagen,625000.0,95860.0,Diesel,Hyderabad,2014
1543,Hyundai,878999.9999999999,91495.0,Diesel,Pune,2017
1544,Toyota,1369000.0,177700.0,Diesel,Gurgaon,2017
1546,Ford,859000.0,74280.0,Petrol,Pune,2018
1547,Hyundai,430000.0,22676.0,Petrol,Delhi,2015
1548,Honda,325000.0,77000.0,Petrol,Noida,2010
1549,Skoda,1698999.9999999998,38818.0,Petrol,Thane,2017
1550,Hyundai,565000.0,66666.0,Diesel,Mumbai,2013
1551,Maruti,285000.0,62000.0,Petrol,Hyderabad,2011
1552,Hyundai,325000.0,63000.0,Petrol,Ahmedabad,2014
1554,Ford,350000.0,80600.0,Diesel,Gurgaon,2015
1555,Volkswagen,850000.0,40912.0,Petrol,Ahmedabad,2019
1556,Maruti,459999.99999999994,9323.0,Petrol,Kolkata,2020
1557,Mahindra,1500000.0,5300.0,Diesel,Poonamallee,2022
1558,Honda,808000.0,5870.0,Petrol,Kolkata,2021
1559,Honda,675000.0,66608.0,Petrol,Thane,2015
1560,Hyundai,789000.0,41068.0,Petrol,Bangalore,2018
1561,Maruti,825000.0,40532.0,Petrol,Bangalore,2017
1562,Honda,725000.0,48146.0,Petrol,Mumbai,2015
1563,Kia,1545000.0,27710.0,Diesel,Mumbai,2020
1564,Maruti,580000.0,49000.0,Petrol,Pallikarnai,2019
1565,Hyundai,425000.0,11628.0,Petrol,Kolkata,2015
1566,Maruti,181000.0,63250.0,Petrol,Delhi,2012
1567,Mahindra,1800000.0,4600.0,Diesel,Hyderabad,2022
1569,Maruti,1087000.0,19586.0,Petrol,Pune,2019
1570,Maruti,373000.0,17815.0,Petrol,Delhi,2019
1571,Skoda,2875000.0,51000.0,Diesel,Hyderabad,2018
1572,MG,1599000.0,29988.0,Petrol,Bangalore,2020
1573,Nissan,570000.0,121000.0,Diesel,Ahmedabad,2014
1574,Maruti,585000.0,39852.0,Petrol,Delhi,2018
1575,Renault,434999.99999999994,12850.0,Petrol,Mumbai,2020
1576,Hyundai,581000.0,31500.0,Petrol,Chennai,2018
1578,Kia,1006000.0,18169.0,Petrol,Pune,2020
1580,Mahindra,1285000.0,19000.0,Diesel,Delhi,2020
1581,Hyundai,830000.0000000001,35811.0,Petrol,Hyderabad,2020
1582,Mercedes-Benz,2675000.0,7000.0,Diesel,Kolkata,2018
1583,Honda,790000.0,60000.0,Diesel,Ahmedabad,2018
1584,Skoda,695000.0,67269.0,Petrol,Mumbai,2017
1585,Maruti,640000.0,40664.0,eco_fuel,Mumbai,2021
1586,Toyota,1075000.0,113000.0,Diesel,Mumbai,2011
1587,Maruti,341000.0,20786.0,Petrol,Chennai,2018
1589,BMW,3295000.0000000005,53971.0,Diesel,Thane,2017
1590,Toyota,3950000.0,53834.0,Diesel,Kolkata,2021
1591,Tata,1067000.0,30356.0,Petrol,Chennai,2020
1592,Maruti,910000.0,76000.0,Diesel,Hyderabad,2019
1593,Hyundai,260000.0,79800.0,Petrol,Ambattur,2013
1594,Maruti,401999.99999999994,4958.0,Petrol,Delhi,2021
1595,Hyundai,1175000.0,70000.0,Petrol,Ahmedabad,2019
1596,Hyundai,562000.0,24669.0,Petrol,Pune,2020
1597,Land,2250000.0,89000.0,Diesel,Ahmedabad,2014
1598,Hyundai,385000.0,42228.0,Petrol,Delhi,2014
1599,Hyundai,939000.0,40544.0,Petrol,Bangalore,2016
1600,Maruti,1125000.0,19608.0,Petrol,Bangalore,2020
1601,Maruti,395000.0,41058.0,Petrol,Delhi,2016
1602,BMW,1090000.0,65000.0,Diesel,Ahmedabad,2013
1603,Maruti,635000.0,38773.0,Petrol,Mumbai,2017
1604,Mercedes-Benz,4437000.0,49700.0,Diesel,Ahmedabad,2018
1605,Tata,866000.0,31585.0,Petrol,Pune,2018
1606,Maruti,360000.0,86866.0,Petrol,Kolkata,2015
1607,Skoda,1995000.0,56341.0,Diesel,Mumbai,2017
1608,Honda,669000.0,53206.0,Petrol,Bangalore,2015
1609,Hyundai,475000.0,18000.0,Petrol,Ahmedabad,2017
1610,Hyundai,685000.0,63379.0,Diesel,Mumbai,2016
1611,Honda,750000.0,48900.0,Petrol,Ahmedabad,2015
1612,Hyundai,856000.0,41951.0,Petrol,Delhi,2016
1613,Tata,1945000.0,22889.0,Diesel,Kolkata,2021
1615,Maruti,350000.0,44706.0,Petrol,Hyderabad,2018
1616,Honda,180000.0,83920.0,Petrol,Pune,2008
1617,Audi,3950000.0,45760.0,Petrol,Ahmedabad,2021
1618,Hyundai,890000.0,56040.0,Diesel,Mumbai,2017
1619,Maruti,476000.0,64.0,Petrol,Delhi,2021
1620,Maruti,690000.0,51500.0,Petrol,Ahmedabad,2019
1621,Honda,1130000.0,36040.0,Petrol,Pune,2018
1623,Hyundai,461000.00000000006,40875.0,Petrol,Kolkata,2015
1624,Hyundai,673000.0,31622.0,Petrol,Hyderabad,2017
1625,Ford,899000.0,36600.0,Diesel,Bangalore,2017
1626,Audi,1350000.0,29000.0,Diesel,Kolkata,2013
1627,Skoda,980000.0000000001,41443.0,Diesel,Hyderabad,2019
1628,Ford,625000.0,62926.0,Petrol,Mumbai,2016
1629,Maruti,384000.0,55486.0,Petrol,Kolkata,2017
1630,Hyundai,625000.0,36053.0,Petrol,Ahmedabad,2020
1631,Honda,770000.0,17922.0,Petrol,Pune,2019
1632,Kia,1685000.0000000002,8963.0,Petrol,Thane,2022
1633,Honda,891000.0,20143.0,Petrol,Bangalore,2018
1634,Maruti,475000.0,66000.0,Petrol,Thane,2013
1635,Maruti,99991.0,29012.0,Petrol,Kolkata,2008
1636,Honda,835000.0,40547.0,Petrol,Mumbai,2018
1637,Honda,680000.0,80815.0,Petrol,Mumbai,2016
1638,Maruti,606000.0,24858.0,Petrol,Bangalore,2017
1639,Isuzu,1791000.0,96095.0,Diesel,Thane,2017
1640,Maruti,323000.0,54095.0,Petrol,Pune,2014
1641,MINI,2000000.0,69446.0,Petrol,Hyderabad,2014
1642,Maruti,210000.0,127000.0,Petrol,Kolkata,2012
1643,Hyundai,1700000.0,12500.0,Petrol,Poonamallee,2020
1644,Maruti,799000.0,59597.0,Petrol,Bangalore,2018
1645,Maruti,535000.0,18855.0,Petrol,Thane,2019
1646,Maruti,745000.0,41528.0,Petrol,Bangalore,2018
1647,Maruti,551000.0,35166.0,Petrol,Hyderabad,2019
1648,Fiat,897000.0000000001,26762.0,Petrol,Bangalore,2015
1649,Audi,2288000.0,58670.0,Diesel,Ahmedabad,2014
1650,Hyundai,575000.0,29964.0,Petrol,Mumbai,2017
1652,Maruti,289000.0,20572.0,Petrol,Delhi,2017
1653,Tata,453000.0,44296.0,Petrol,Chennai,2018
1654,Mahindra,700000.0,12000.0,Petrol,Hyderabad,2020
1655,Maruti,291000.0,39262.0,Petrol,Pune,2017
1656,Hyundai,142000.0,46733.0,Petrol,Kolkata,2010
1657,Volkswagen,699000.0,39200.0,Petrol,Bangalore,2016
1658,Hyundai,964000.0,67981.0,Petrol,Pune,2016
1659,Honda,1249000.0,66729.0,Petrol,Bangalore,2020
1660,Mercedes-Benz,2550000.0,13137.0,Petrol,Mumbai,2017
1661,Volkswagen,300000.0,47000.0,Petrol,Kolkata,2013
1662,Volvo,4500000.0,45000.0,Diesel,Kolkata,2018
1663,Mahindra,1299000.0,36770.0,Diesel,Bangalore,2019
1664,Isuzu,1695000.0,67970.0,Diesel,Bangalore,2017
1665,Honda,658000.0,46910.0,Petrol,Pune,2015
1666,Honda,685000.0,34231.0,Petrol,Bangalore,2015
1667,Tata,2395000.0,13594.0,Diesel,Bangalore,2021
1668,Hyundai,925000.0,43000.0,Diesel,Ahmedabad,2020
1670,Tata,575000.0,65000.0,Diesel,Kolkata,2014
1671,Audi,1490000.0,86830.0,Diesel,Hyderabad,2013
1672,Hyundai,1600000.0,72305.0,Diesel,Hyderabad,2021
1673,Honda,680000.0,55201.0,Diesel,Hyderabad,2015
1674,Maruti,731000.0,37799.0,Petrol,Thane,2017
1675,Maruti,295000.0,24628.0,Petrol,Bangalore,2011
1676,Honda,775000.0,24000.0,Petrol,Ahmedabad,2020
1677,Maruti,1150000.0,34514.0,Diesel,Hyderabad,2019
1678,Mahindra,1050000.0,89000.0,Diesel,Thane,2016
1679,Toyota,1900000.0,108810.0,Diesel,Ahmedabad,2018
1680,Maruti,556000.0,3810.0,Petrol,Delhi,2021
1681,Jeep,1540000.0,43922.0,Diesel,Thane,2019
1682,Maruti,615000.0,36560.0,eco_fuel,Thane,2020
1683,Hyundai,455000.0,48137.0,Petrol,Hyderabad,2014
1684,Honda,795000.0,44415.0,Petrol,Thane,2017
1686,Honda,395000.0,38885.0,Petrol,Mumbai,2014
1688,Toyota,7000000.0,152000.0,Diesel,Pune,2011
1689,Hyundai,1011000.0,31726.0,Petrol,Pune,2018
1690,Maruti,440000.00000000006,75258.0,Petrol,Hyderabad,2020
1692,Maruti,411000.00000000006,34551.0,Petrol,Delhi,2015
1693,Hyundai,1157000.0,53459.0,Diesel,Hyderabad,2017
1694,Maruti,914000.0,11729.0,Petrol,Kolkata,2020
1695,Hyundai,950000.0,11000.0,Diesel,Ahmedabad,2022
1696,Maruti,409999.99999999994,75000.0,Petrol,Noida,2014
1697,Toyota,1256000.0,15412.0,Petrol,Pune,2022
1698,Honda,793000.0,70233.0,Petrol,Delhi,2017
1699,Honda,345000.0,53000.0,Petrol,Ahmedabad,2013
1700,Skoda,525000.0,60000.0,Petrol,Hyderabad,2014
1701,Maruti,557000.0,54489.0,Petrol,Chennai,2017
1702,Chevrolet,795000.0,95000.0,Diesel,Thane,2016
1703,Toyota,1275000.0,25000.0,Petrol,Mumbai,2017
1704,Nissan,1265000.0,31387.0,Petrol,Hyderabad,2020
1705,Maruti,610000.0,23225.0,eco_fuel,Thane,2020
1706,Hyundai,494000.00000000006,35705.0,Petrol,Delhi,2017
1707,Honda,680000.0,41000.0,Diesel,Kolkata,2015
1709,Audi,5200000.0,48000.0,Diesel,Pune,2017
1710,Maruti,299000.0,72171.0,Petrol,Bangalore,2014
1711,Renault,670000.0,20555.0,Petrol,Pune,2020
1712,Maruti,650000.0,3168.0,Petrol,Kolkata,2019
1713,Tata,475000.0,47751.0,Petrol,Noida,2018
1714,Maruti,200999.99999999997,52151.0,Petrol,Delhi,2010
1716,Maruti,426999.99999999994,82914.0,Diesel,Kolkata,2017
1717,Volkswagen,470000.0,83501.0,Diesel,Hyderabad,2013
1718,Hyundai,549000.0,61900.0,Petrol,Gurgaon,2015
1719,Hyundai,1093000.0,37630.0,Diesel,Kolkata,2018
1720,Hyundai,1179000.0,63994.0,Petrol,Bangalore,2020
1721,Maruti,875000.0,58000.0,Diesel,Thane,2018
1722,Honda,950000.0,25000.0,Petrol,Pallikarnai,2017
1723,Honda,745000.0,33246.0,Petrol,Mumbai,2017
1724,Ford,825000.0,42071.0,Diesel,Bangalore,2016
1725,Jaguar,3299000.0,29999.0,Diesel,Bangalore,2017
1726,Renault,315000.0,15507.0,Petrol,Thane,2017
1727,Maruti,764000.0,15805.0,Diesel,Bangalore,2018
1728,Maruti,385000.0,63931.0,Petrol,Noida,2014
1729,Maruti,550000.0,31295.0,Petrol,Hyderabad,2019
1730,Hyundai,1025000.0,130000.0,Diesel,Ahmedabad,2017
1731,Maruti,1156000.0,9400.0,Petrol,Ahmedabad,2021
1732,Hyundai,855000.0000000001,39000.0,Petrol,Thane,2015
1733,Maruti,582000.0,24749.0,Petrol,Kolkata,2018
1734,Maruti,1275000.0,21986.0,Petrol,Bangalore,2020
1735,BMW,1500000.0,81000.0,Diesel,Ahmedabad,2012
1736,Volkswagen,1200000.0,37230.0,Petrol,Hyderabad,2021
1737,Hyundai,525000.0,35856.0,Petrol,Delhi,2014
1738,Skoda,600000.0,137849.0,Diesel,Hyderabad,2011
1739,Renault,451999.99999999994,19927.0,Petrol,Bangalore,2019
1740,Nissan,249000.00000000003,56000.0,Petrol,Kolkata,2012
1741,BMW,3300000.0,41296.0,Diesel,Mumbai,2017
1742,Honda,445000.0,63882.0,Petrol,Mumbai,2016
1744,Hyundai,1325000.0,16000.0,Petrol,Thane,2021
1746,Maruti,1022000.0000000001,50802.0,Diesel,Pune,2019
1747,Hyundai,375000.0,45195.0,Petrol,Mumbai,2014
1748,Maruti,420000.0,86955.0,eco_fuel,Pune,2018
1749,Kia,1104000.0,20879.0,Petrol,Kolkata,2020
1750,Hyundai,595000.0,5000.0,Petrol,Thane,2016
1751,Maruti,299000.0,44480.0,Petrol,Kolkata,2014
1752,Hyundai,529000.0,39717.0,eco_fuel,Pune,2018
1753,Mahindra,623000.0,32549.0,Diesel,Kolkata,2017
1755,Mahindra,1575000.0,10900.0,Petrol,Ahmedabad,2020
1756,Audi,1490000.0,90000.0,Diesel,Ahmedabad,2015
1757,Maruti,990000.0,38598.0,Petrol,Thane,2020
1759,Tata,1135000.0,17294.0,eco_fuel,Thane,2021
1760,Skoda,800000.0,135000.0,Petrol,Thiruvallur,2010
1761,Maruti,695000.0,46027.0,Petrol,Hyderabad,2019
1762,Renault,480000.0,46525.0,Petrol,Pune,2014
1763,Tata,1551000.0,24500.0,Diesel,Ahmedabad,2019
1764,Honda,775000.0,48793.0,Petrol,Thane,2016
1765,Hyundai,325000.0,85500.0,Petrol,Thane,2014
1766,Maruti,689000.0,34088.0,Petrol,Bangalore,2017
1767,Maruti,719000.0,19921.0,Petrol,Pune,2019
1768,Honda,239000.0,75000.0,Petrol,Ahmedabad,2012
1769,Maruti,260000.0,99203.0,Petrol,Hyderabad,2012
1770,Jeep,1350000.0,57000.0,Diesel,Ahmedabad,2019
1772,Maruti,844999.9999999999,35829.0,Petrol,Mumbai,2018
1773,Audi,1350000.0,89332.0,Diesel,Ahmedabad,2013
1774,Audi,5400000.0,22000.0,Diesel,Kolkata,2019
1775,Maruti,821000.0000000001,59706.0,Diesel,Mumbai,2016
1776,BMW,800000.0,75000.0,Diesel,Ahmedabad,2011
1778,Kia,1550000.0,9914.0,Diesel,Thane,2021
1779,Hyundai,496000.0,81298.0,Petrol,Pune,2015
1780,BMW,3785000.0,29221.0,Diesel,Bangalore,2019
1781,Hyundai,828999.9999999999,34766.0,Petrol,Mumbai,2017
1782,Maruti,341000.0,20138.0,Petrol,Hyderabad,2014
1783,Honda,649000.0,47000.0,Petrol,Kolkata,2017
1784,Hyundai,659000.0,27113.0,Petrol,Bangalore,2019
1785,Maruti,699000.0,7506.0,Petrol,Bangalore,2020
1787,Honda,585000.0,77200.0,Petrol,Thane,2018
1788,Hyundai,541000.0,34258.0,Petrol,Mumbai,2016
1789,Hyundai,446000.0,54136.0,Petrol,Kolkata,2015
1790,Hyundai,675000.0,28000.0,Petrol,Ahmedabad,2017
1791,Volkswagen,550000.0,56000.0,Diesel,Thane,2014
1792,MG,1700000.0,19000.0,Petrol,Kolkata,2021
1793,Maruti,467000.0,84065.0,Petrol,Pune,2018
1794,Maruti,1044999.9999999999,37523.0,Petrol,Mumbai,2019
1796,Maruti,875000.0,82000.0,Diesel,Ahmedabad,2018
1797,Hyundai,259000.0,41123.0,Petrol,Delhi,2011
1798,Chevrolet,690000.0,72000.0,Diesel,Ahmedabad,2015
1799,Maruti,321000.0,65247.0,Petrol,Delhi,2014
1800,Honda,575000.0,56861.0,Petrol,Ahmedabad,2017
1801,Hyundai,545000.0,41100.0,Petrol,Ahmedabad,2018
1802,Maruti,299000.0,56932.0,Petrol,Kolkata,2014
1803,Toyota,1889999.9999999998,20000.0,Petrol,Kolkata,2017
1804,Honda,1450000.0,4275.0,Petrol,Thane,2021
1805,Hyundai,591000.0,20281.0,Petrol,Mumbai,2017
1806,Maruti,568000.0,46310.0,Petrol,Kolkata,2019
1807,Maruti,250000.0,60000.0,Petrol,Kolkata,2014
1808,Tata,690000.0,16449.0,Petrol,Kolkata,2018
1809,Jeep,1875000.0,27000.0,Petrol,Mumbai,2019
